"","subject","sex","age","session","trial","condition","baited_side","interest_period","max_x","min_x","median_x","mean_x","baitedX"
"1821","Mexx2","m","129",1,14,"throwing","r","bowl_displacement",280.85,219.85,243.705,249.695792079208,219.85
"1822","Mexx2","m","129",1,14,"throwing","r","choice",429.4,5.33,104.145,147.630692307692,5.33
"1823","Mexx2","m","129",1,14,"throwing","r","signaling",245.72,218.03,235.98,234.991686746988,218.03
"1824","Mexx2","m","129",1,15,"throwing","r","addressing",197.49,170.02,194.57,192.139259259259,170.02
"1825","Mexx2","m","129",1,15,"throwing","r","baiting",330.54,84.45,234.12,216.796162162162,84.45
"1826","Mexx2","m","129",1,15,"throwing","r","bowl_displacement",336.16,157.22,178.69,181.994806866953,157.22
"1827","Mexx2","m","129",1,15,"throwing","r","choice",408.83,7.51,208.84,213.462578125,7.51
"1828","Mexx2","m","129",1,15,"throwing","r","signaling",211.59,164.57,204.705,202.21972972973,164.57
"1829","Mexx2","m","130",2,1,"p+g","l","addressing",105.04,81.83,91.725,92.0916666666667,105.04
"1830","Mexx2","m","130",2,1,"p+g","l","baiting",230.21,112.3,200.095,195.236712328767,230.21
"1831","Mexx2","m","130",2,1,"p+g","l","bowl_displacement",295.43,102.02,197.58,206.277741935484,295.43
"1832","Mexx2","m","130",2,1,"p+g","l","choice",235.14,90.35,177.36,172.657903225806,235.14
"1833","Mexx2","m","130",2,1,"p+g","l","signaling",282.84,110.57,240.615,237.60734375,282.84
"1834","Mexx2","m","130",2,2,"p+g","r","addressing",91.24,81.37,85.345,85.825,81.37
"1835","Mexx2","m","130",2,2,"p+g","r","baiting",250.91,83.93,167.73,164.561610738255,83.93
"1836","Mexx2","m","130",2,2,"p+g","r","bowl_displacement",242.5,94.8,109.46,131.825569620253,94.8
"1837","Mexx2","m","130",2,2,"p+g","r","choice",210.46,121.26,168.135,167.086666666667,121.26
"1838","Mexx2","m","130",2,2,"p+g","r","signaling",217.96,73.7,125.16,128.089516129032,73.7
"1839","Mexx2","m","130",2,3,"control","l","addressing",110.72,100.89,104.78,106.00125,110.72
"1840","Mexx2","m","130",2,3,"control","l","baiting",185.84,59.4,121.055,125.205797101449,185.84
"1841","Mexx2","m","130",2,3,"control","l","bowl_displacement",238.3,84.29,149.97,154.478723404255,238.3
"1842","Mexx2","m","130",2,3,"control","l","choice",242.05,58,155.95,147.384298245614,242.05
"1843","Mexx2","m","130",2,3,"control","l","signaling",134.54,74.51,96.085,99.27078125,134.54
"1844","Mexx2","m","130",2,4,"p+g","r","addressing",147.24,131.14,140.69,139.661538461538,131.14
"1845","Mexx2","m","130",2,4,"p+g","r","baiting",195.44,107.65,149.48,155.937352941176,107.65
"1846","Mexx2","m","130",2,4,"p+g","r","bowl_displacement",204.19,130.13,192.695,175.299680851064,130.13
"1847","Mexx2","m","130",2,4,"p+g","r","choice",194.27,138.89,165.68,164.695507246377,138.89
"1848","Mexx2","m","130",2,4,"p+g","r","signaling",187.89,103.89,137.59,136.844516129032,103.89
"1849","Mexx2","m","130",2,5,"p+g","l","addressing",106.29,85.79,89.71,90.8058333333333,106.29
"1850","Mexx2","m","130",2,5,"p+g","l","baiting",215.81,105.42,122.86,131.998776978417,215.81
"1851","Mexx2","m","130",2,5,"p+g","l","bowl_displacement",204.63,84,150.34,151.550526315789,204.63
"1852","Mexx2","m","130",2,5,"p+g","l","choice",221.71,41.74,139.74,141.833168316832,221.71
"1853","Mexx2","m","130",2,5,"p+g","l","signaling",257.95,116.2,225.15,220.002380952381,257.95
"1854","Mexx2","m","130",2,6,"p+g","l","addressing",235.7,132.37,158.79,165.142631578947,235.7
"1855","Mexx2","m","130",2,6,"p+g","l","baiting",218.08,142.59,162.59,170.966785714286,218.08
"1856","Mexx2","m","130",2,6,"p+g","l","bowl_displacement",248.89,126.99,167.595,180.412840909091,248.89
"1857","Mexx2","m","130",2,6,"p+g","l","choice",226.79,70.67,142.09,140.399756097561,226.79
"1858","Mexx2","m","130",2,6,"p+g","l","signaling",268.51,88.84,223.41,202.982156862745,268.51
"1859","Mexx2","m","130",2,7,"p+g","r","addressing",156.68,139.1,149.66,148.56125,139.1
"1860","Mexx2","m","130",2,7,"p+g","r","baiting",243.06,167.16,201.95,201.22298013245,167.16
"1861","Mexx2","m","130",2,7,"p+g","r","bowl_displacement",268.46,126.33,196.62,201.696551724138,126.33
"1862","Mexx2","m","130",2,7,"p+g","r","choice",211.63,90.76,147.15,145.205904761905,90.76
"1863","Mexx2","m","130",2,7,"p+g","r","signaling",227.42,125.37,169.85,173.069827586207,125.37
"1864","Mexx2","m","130",2,8,"control","l","addressing",114.89,101.55,105.82,107.111538461538,114.89
"1865","Mexx2","m","130",2,8,"control","l","baiting",271.86,28.38,168.445,176.799104477612,271.86
"1866","Mexx2","m","130",2,8,"control","l","bowl_displacement",238.13,89.45,151.39,159.252688172043,238.13
"1867","Mexx2","m","130",2,8,"control","l","choice",317.95,104.64,140.145,152.3123,317.95
"1868","Mexx2","m","130",2,8,"control","l","signaling",125.31,112.76,117.82,118.209473684211,125.31
"1869","Mexx2","m","130",2,9,"pointing","r","addressing",268.23,148.22,228.73,220.06,148.22
"1870","Mexx2","m","130",2,9,"pointing","r","baiting",341.97,131.17,199.15,220.406985294118,131.17
"1871","Mexx2","m","130",2,9,"pointing","r","bowl_displacement",400.64,127.79,313.495,301.066463414634,127.79
"1872","Mexx2","m","130",2,9,"pointing","r","choice",206.28,125.59,148.94,154.348933333333,125.59
"1873","Mexx2","m","130",2,9,"pointing","r","signaling",265.21,109.08,180.105,181.534814814815,109.08
"1874","Mexx2","m","130",2,10,"pointing","l","addressing",283.1,97.04,115.21,153.384666666667,283.1
"1875","Mexx2","m","130",2,10,"pointing","l","baiting",308.45,189.67,239.145,240.286811594203,308.45
"1876","Mexx2","m","130",2,10,"pointing","l","bowl_displacement",367.78,108.31,250.63,238.326849315069,367.78
"1877","Mexx2","m","130",2,10,"pointing","l","choice",306.38,49.73,120.225,144.101785714286,306.38
"1878","Mexx2","m","130",2,10,"pointing","l","signaling",378.59,40.96,135.07,176.890410958904,378.59
"1879","Mexx2","m","130",2,11,"pointing","r","addressing",134.72,71.48,84.75,96.9833333333333,71.48
"1880","Mexx2","m","130",2,11,"pointing","r","baiting",442.7,1.03,222.71,207.870506329114,1.03
"1881","Mexx2","m","130",2,11,"pointing","r","bowl_displacement",480.18,19.23,352.425,313.12,19.23
"1882","Mexx2","m","130",2,11,"pointing","r","choice",370.55,92.48,259.1,252.34824742268,92.48
"1883","Mexx2","m","130",2,11,"pointing","r","signaling",101.01,57.3,75.345,80.0642857142857,57.3
"1884","Mexx2","m","130",2,12,"pointing","r","addressing",46.97,1.58,8.34,15.1866666666667,1.58
"1885","Mexx2","m","130",2,12,"pointing","r","baiting",248.19,1.15,112.46,108.499911504425,1.15
"1886","Mexx2","m","130",2,12,"pointing","r","bowl_displacement",380.2,51.81,169.755,195.312941176471,51.81
"1887","Mexx2","m","130",2,12,"pointing","r","choice",427.51,15.82,113.53,112.881451612903,15.82
"1888","Mexx2","m","130",2,12,"pointing","r","signaling",108.13,11.22,43.24,49.434,11.22
"1889","Mexx2","m","130",2,13,"control","l","addressing",112.78,76.59,97.24,94.6590909090909,112.78
"1890","Mexx2","m","130",2,13,"control","l","baiting",377.87,173.79,226.79,250.067142857143,377.87
"1891","Mexx2","m","130",2,13,"control","l","bowl_displacement",293.92,70.64,221.775,209.671142857143,293.92
"1892","Mexx2","m","130",2,13,"control","l","choice",185.92,71.11,115.265,121.730365853659,185.92
"1893","Mexx2","m","130",2,13,"control","l","signaling",146.93,67.06,111.475,113.583148148148,146.93
"1894","Mexx2","m","130",2,14,"pointing","l","addressing",284.72,122.08,271.44,235.829166666667,284.72
"1895","Mexx2","m","130",2,14,"pointing","l","baiting",293.53,28.88,151.12,146.831694915254,293.53
"1896","Mexx2","m","130",2,14,"pointing","l","bowl_displacement",308.69,69.41,130.23,153.718674698795,308.69
"1897","Mexx2","m","130",2,14,"pointing","l","choice",353.94,5.47,246.01,216.36710982659,353.94
"1898","Mexx2","m","130",2,14,"pointing","l","signaling",271.76,161.65,247.23,246.195510204082,271.76
"1899","Mexx2","m","130",2,15,"pointing","r","addressing",207.82,45.9,54.02,92.8092307692308,45.9
"1900","Mexx2","m","130",2,15,"pointing","r","baiting",368,0.61,222.99,218.736756756757,0.61
"1901","Mexx2","m","130",2,15,"pointing","r","bowl_displacement",339.2,5.37,161.79,182.661857142857,5.37
"1902","Mexx2","m","130",2,15,"pointing","r","choice",333.99,1.23,133.285,136.824642857143,1.23
"1903","Mexx2","m","130",2,15,"pointing","r","signaling",352.74,38.7,58.08,119.029882352941,38.7
"1904","Mia11","f","47",1,1,"gazing","l","addressing",245.47,186.1,192.72,197.0825,245.47
"1905","Mia11","f","47",1,1,"gazing","l","baiting",315.8,6.05,202.59,217.613,315.8
"1906","Mia11","f","47",1,1,"gazing","l","bowl_displacement",349.88,147.14,229.925,240.959625,349.88
"1907","Mia11","f","47",1,1,"gazing","l","choice",282.78,179.41,230.46,224.625625,282.78
"1908","Mia11","f","47",1,1,"gazing","l","signaling",407.48,129.13,202.87,216.417631578947,407.48
"1909","Mia11","f","47",1,2,"gazing","l","addressing",202.55,196.93,198.47,198.868,202.55
"1910","Mia11","f","47",1,2,"gazing","l","baiting",282.11,171.45,215.085,213.245769230769,282.11
"1911","Mia11","f","47",1,2,"gazing","l","bowl_displacement",299.67,41.45,219.665,223.336712328767,299.67
"1912","Mia11","f","47",1,2,"gazing","l","choice",417.68,196.85,214.03,247.367543859649,417.68
"1913","Mia11","f","47",1,2,"gazing","l","signaling",237.39,194.78,207.645,209.842592592593,237.39
"1914","Mia11","f","47",1,3,"control","r","baiting",254.5,92.27,242.675,224.878333333333,92.27
"1915","Mia11","f","47",1,3,"control","r","bowl_displacement",284.01,8.82,232.35,215.582843137255,8.82
"1916","Mia11","f","47",1,3,"control","r","choice",354.17,74.69,267.67,271.579411764706,74.69
"1917","Mia11","f","47",1,4,"gazing","l","addressing",149.76,87.95,116.085,115.366666666667,149.76
"1918","Mia11","f","47",1,4,"gazing","l","baiting",329.31,45.09,204.46,188.111167883212,329.31
"1919","Mia11","f","47",1,4,"gazing","l","bowl_displacement",286.67,60.73,229.25,216.402794117647,286.67
"1920","Mia11","f","47",1,4,"gazing","l","choice",238.57,134.73,190.73,192.364583333333,238.57
"1921","Mia11","f","47",1,5,"gazing","r","addressing",248.44,187.47,239.665,235.631666666667,187.47
"1922","Mia11","f","47",1,5,"gazing","r","baiting",208.93,167.83,191.66,192.492159090909,167.83
"1923","Mia11","f","47",1,5,"gazing","r","bowl_displacement",227,186.38,199.23,203.947413793103,186.38
"1924","Mia11","f","47",1,5,"gazing","r","choice",313.24,86.87,232.49,237.088217821782,86.87
"1925","Mia11","f","47",1,5,"gazing","r","signaling",241.63,220.54,229.36,229.911649484536,220.54
"1926","Mia11","f","47",1,6,"gazing","l","addressing",282.04,262.13,275.04,273.308461538462,282.04
"1927","Mia11","f","47",1,6,"gazing","l","baiting",303.57,108.82,239.15,236.099872611465,303.57
"1928","Mia11","f","47",1,6,"gazing","l","bowl_displacement",331.88,60.43,270.3,258.253115942029,331.88
"1929","Mia11","f","47",1,6,"gazing","l","choice",277.91,132.48,229.8,222.217605633803,277.91
"1930","Mia11","f","47",1,6,"gazing","l","signaling",374.43,142.48,237.75,238.382083333333,374.43
"1931","Mia11","f","47",1,7,"gazing","r","addressing",340.71,113.53,166.935,182.863888888889,113.53
"1932","Mia11","f","47",1,7,"gazing","r","baiting",380.92,19.6,238.22,235.895225806452,19.6
"1933","Mia11","f","47",1,7,"gazing","r","bowl_displacement",315.78,0.03,238.74,233.031764705882,0.03
"1934","Mia11","f","47",1,7,"gazing","r","choice",399.92,172.37,263.085,267.897380952381,172.37
"1935","Mia11","f","47",1,7,"gazing","r","signaling",301.79,232.95,257.815,257.904545454545,232.95
"1936","Mia11","f","47",1,8,"control","r","addressing",306.03,260.98,275.47,279.458181818182,260.98
"1937","Mia11","f","47",1,8,"control","r","baiting",295,21.86,216.08,218.446257309942,21.86
"1938","Mia11","f","47",1,8,"control","r","bowl_displacement",303.61,5.88,230.825,219.010614035088,5.88
"1939","Mia11","f","47",1,8,"control","r","choice",327.24,123.52,245.695,247.769375,123.52
"1940","Mia11","f","47",1,8,"control","r","signaling",274.28,238.54,244.25,247.186666666667,238.54
"1941","Mia11","f","47",1,9,"p+g","l","addressing",266.39,251.71,255.33,256.578125,266.39
"1942","Mia11","f","47",1,9,"p+g","l","baiting",329.06,142.68,218.315,222.483011363636,329.06
"1943","Mia11","f","47",1,9,"p+g","l","bowl_displacement",318.08,42.91,246.69,241.211136363636,318.08
"1944","Mia11","f","47",1,9,"p+g","l","choice",273.89,115.3,231.945,215.6275,273.89
"1945","Mia11","f","47",1,9,"p+g","l","signaling",348.25,134.06,267.9,250.433333333333,348.25
"1946","Mia11","f","47",1,10,"p+g","r","addressing",275.11,138.03,186.465,190.885416666667,138.03
"1947","Mia11","f","47",1,10,"p+g","r","baiting",266.71,179.36,229.28,234.352038216561,179.36
"1948","Mia11","f","47",1,10,"p+g","r","bowl_displacement",357.88,219.18,247.11,258.611237113402,219.18
"1949","Mia11","f","47",1,10,"p+g","r","choice",289.03,178.62,252.08,249.216633663366,178.62
"1950","Mia11","f","47",1,10,"p+g","r","signaling",325.95,128.17,240.555,241.623243243243,128.17
"1951","Mia11","f","47",1,11,"p+g","l","addressing",276.37,257.31,269.97,268.628125,276.37
"1952","Mia11","f","47",1,11,"p+g","l","baiting",317.39,113.11,216.21,226.879193548387,317.39
"1953","Mia11","f","47",1,11,"p+g","l","bowl_displacement",320.02,71.29,259.06,268.97572519084,320.02
"1954","Mia11","f","47",1,11,"p+g","l","choice",287.08,87.11,204.93,211.026770833333,287.08
"1955","Mia11","f","47",1,11,"p+g","l","signaling",352.75,155.11,255.185,261.630853658537,352.75
"1956","Mia11","f","47",1,12,"p+g","l","addressing",317.4,270.93,292.42,291.47125,317.4
"1957","Mia11","f","47",1,12,"p+g","l","baiting",341.62,166.14,234.595,235.832193877551,341.62
"1958","Mia11","f","47",1,12,"p+g","l","bowl_displacement",325.65,87.99,266.69,268.293947368421,325.65
"1959","Mia11","f","47",1,12,"p+g","l","choice",260.54,131.93,215.59,212.845153374233,260.54
"1960","Mia11","f","47",1,12,"p+g","l","signaling",359.26,168.7,273.18,266.205056179775,359.26
"1961","Mia11","f","47",1,13,"control","r","addressing",296.99,250.11,289.14,281.345,250.11
"1962","Mia11","f","47",1,13,"control","r","baiting",265.63,170.38,230.41,224.975853658537,170.38
"1963","Mia11","f","47",1,13,"control","r","bowl_displacement",286.51,61.24,238.86,222.14888,61.24
"1964","Mia11","f","47",1,13,"control","r","choice",287.22,155.08,244.6,239.815310344828,155.08
"1965","Mia11","f","47",1,13,"control","r","signaling",277.56,277.56,277.56,277.56,277.56
"1966","Mia11","f","47",1,14,"p+g","r","addressing",377.73,179.42,291.95,282.6048,179.42
"1967","Mia11","f","47",1,14,"p+g","r","baiting",431.08,115.01,260.36,255.268342541436,115.01
"1968","Mia11","f","47",1,14,"p+g","r","bowl_displacement",309.46,72.75,261.13,240.201592920354,72.75
"1969","Mia11","f","47",1,14,"p+g","r","choice",310.58,185.71,259.27,261.880649350649,185.71
"1970","Mia11","f","47",1,14,"p+g","r","signaling",372.68,184.89,285.59,264.880410958904,184.89
"1971","Mia11","f","47",1,15,"p+g","l","addressing",209.58,111.02,199.24,185.6145,209.58
"1972","Mia11","f","47",1,15,"p+g","l","baiting",393.88,49.93,230.345,227.021044776119,393.88
"1973","Mia11","f","47",1,15,"p+g","l","bowl_displacement",402.59,154.69,241.09,239.355123966942,402.59
"1974","Mia11","f","47",1,15,"p+g","l","choice",297.47,132.2,227.55,222.271265822785,297.47
"1975","Mia11","f","47",1,15,"p+g","l","signaling",335.03,148.14,275.04,264.052553191489,335.03
"1976","Mia11","f","47",2,1,"pointing","l","addressing",239.95,182.29,206.91,209.3325,239.95
"1977","Mia11","f","47",2,1,"pointing","l","baiting",238.25,82.79,174.615,172.973854166667,238.25
"1978","Mia11","f","47",2,1,"pointing","l","bowl_displacement",273.79,82.93,213.82,201.923407407407,273.79
"1979","Mia11","f","47",2,1,"pointing","l","choice",208.16,109.69,171.595,170.362878787879,208.16
"1980","Mia11","f","47",2,1,"pointing","l","signaling",300.09,96.88,128.375,159.777604166667,300.09
"1981","Mia11","f","47",2,2,"pointing","r","addressing",206.84,184,194.845,195.015,184
"1982","Mia11","f","47",2,2,"pointing","r","baiting",355.75,128.99,209.94,209.575897435897,128.99
"1983","Mia11","f","47",2,2,"pointing","r","bowl_displacement",285.55,106.91,202.635,204.807246376812,106.91
"1984","Mia11","f","47",2,2,"pointing","r","choice",228.86,117.39,151.26,155.552985074627,117.39
"1985","Mia11","f","47",2,2,"pointing","r","signaling",386.18,121.98,217.39,229.312857142857,121.98
"1986","Mia11","f","47",2,3,"control","r","addressing",176.12,168.47,172.04,171.990666666667,168.47
"1987","Mia11","f","47",2,3,"control","r","baiting",205.65,75.86,155.04,150.839725490196,75.86
"1988","Mia11","f","47",2,3,"control","r","bowl_displacement",428.95,68.08,179.505,177.491267605634,68.08
"1989","Mia11","f","47",2,3,"control","r","choice",208.89,82.32,150.805,146.313783783784,82.32
"1990","Mia11","f","47",2,3,"control","r","signaling",188.34,166.44,171.485,174.008787878788,166.44
"1991","Mia11","f","47",2,4,"pointing","l","addressing",232.79,220.42,231.42,229.726363636364,232.79
"1992","Mia11","f","47",2,4,"pointing","l","baiting",379.51,59,208.28,194.821733333333,379.51
"1993","Mia11","f","47",2,4,"pointing","l","bowl_displacement",322.27,71.11,246.225,229.299930555556,322.27
"1994","Mia11","f","47",2,4,"pointing","l","choice",217.7,109.54,154.38,154.194264705882,217.7
"1995","Mia11","f","47",2,4,"pointing","l","signaling",339.49,130.98,250.52,259.784678899083,339.49
"1996","Mia11","f","47",2,5,"pointing","r","addressing",196.81,186.77,191.5,191.176363636364,186.77
"1997","Mia11","f","47",2,5,"pointing","r","baiting",272.37,90.42,162.7,163.658476190476,90.42
"1998","Mia11","f","47",2,5,"pointing","r","bowl_displacement",277.52,93.09,177.565,184.110394736842,93.09
"1999","Mia11","f","47",2,5,"pointing","r","choice",241.24,104.29,181.925,180.749166666667,104.29
"2000","Mia11","f","47",2,5,"pointing","r","signaling",219.52,120.15,193.705,187.760681818182,120.15
"2001","Mia11","f","47",2,6,"pointing","l","addressing",261.43,250.77,255.46,255.382727272727,261.43
"2002","Mia11","f","47",2,6,"pointing","l","baiting",324.98,97.23,229.07,224.578606965174,324.98
"2003","Mia11","f","47",2,6,"pointing","l","bowl_displacement",487.44,80.83,241.18,243.272608695652,487.44
"2004","Mia11","f","47",2,6,"pointing","l","choice",317.76,118.16,208.75,204.544830508475,317.76
"2005","Mia11","f","47",2,6,"pointing","l","signaling",350.53,142.43,199.975,227.423586956522,350.53
"2006","Mia11","f","47",2,7,"pointing","l","addressing",220.28,207.79,215.21,214.326666666667,220.28
"2007","Mia11","f","47",2,7,"pointing","l","baiting",325.43,103.7,232.1,229.300153846154,325.43
"2008","Mia11","f","47",2,7,"pointing","l","bowl_displacement",309.55,136.29,246.55,245.191360544218,309.55
